date,sala,abc,id
2019-02-17,1023,A+,258
2019-02-24,137,B,217
2019-02-24,1502,A,445
2019-02-24,481,B,411
2019-02-24,2819,A,250
2019-02-24,489,B,273
2019-02-24,501,A+,254
2019-02-24,3539,A,406
2019-02-24,6094,A,223
2019-02-24,811,B,178
2019-02-24,672,B,416
2019-02-24,2226,B,271
2019-02-24,272,B,181
2019-02-24,2990,A,180
2019-02-24,2935,A,129
2019-02-24,332,A+,225
2019-02-24,4083,A,222
2019-02-24,8302,A,487
2019-02-24,0,B,434
2019-02-24,8389,A,365
2019-02-24,47,A+,409
2019-02-24,807,A+,249
2019-02-24,259,A+,314
2019-02-24,595,A+,320
2019-02-24,1035,A+,258
2019-03-03,1326,B,217
2019-03-03,3974,A,445
2019-03-03,1838,B,411
2019-03-03,2498,A,250
2019-03-03,937,B,273
2019-03-03,460,A+,254
2019-03-03,3759,A,406
2019-03-03,6052,A,223
2019-03-03,892,B,178
2019-03-03,694,B,416
2019-03-03,2405,B,271
2019-03-03,611,B,181
2019-03-03,4499,A,180
2019-03-03,2959,A,129
2019-03-03,314,A+,225
2019-03-03,4329,A,222
2019-03-03,6859,A,487
2019-03-03,10003,A,365
2019-03-03,124,A+,409
2019-03-03,0,A+,249
2019-03-03,338,A+,314
2019-03-03,656,A+,320
2019-03-03,2106,A+,258
2019-03-10,542,B,217
2019-03-10,2380,A,445
2019-03-10,1248,B,411
2019-03-10,2755,A,250
2019-03-10,954,B,273
2019-03-10,465,A+,254
2019-03-10,4444,A,406
2019-03-10,6795,A,223
2019-03-10,743,B,178
2019-03-10,470,B,416
2019-03-10,2158,B,271
2019-03-10,326,B,181
2019-03-10,3508,A,180
2019-03-10,2155,A,129
2019-03-10,288,A+,225
2019-03-10,3825,A,222
2019-03-10,7913,A,487
2019-03-10,7745,A,365
2019-03-10,104,A+,409
2019-03-10,1021,A+,249
2019-03-10,450,A+,314
2019-03-10,583,A+,320
2019-03-10,1348,A+,258
2019-03-17,654,B,217
2019-03-17,1154,A,445
2019-03-17,309,B,411
2019-03-17,1904,A,250
2019-03-17,767,B,273
2019-03-17,675,A+,254
2019-03-17,3060,A,406
2019-03-17,6653,A,223
2019-03-17,786,B,178
2019-03-17,356,B,416
2019-03-17,2304,B,271
2019-03-17,201,B,181
2019-03-17,3431,A,180
2019-03-17,2259,A,129
2019-03-17,359,A+,225
2019-03-17,3932,A,222
2019-03-17,8275,A,487
2019-03-17,9348,A,365
2019-03-17,26,A+,409
2019-03-17,1157,A+,249
2019-03-17,576,A+,314
2019-03-17,695,A+,320
2019-03-17,4834,A+,258
2019-03-24,510,B,217
2019-03-24,1010,A,445
2019-03-24,773,B,411
2019-03-24,1265,A,250
2019-03-24,180,B,273
2019-03-24,535,A+,254
2019-03-24,4322,A,406
2019-03-24,6705,A,223
2019-03-24,686,B,178
2019-03-24,688,B,416
2019-03-24,1709,B,271
2019-03-24,479,B,181
2019-03-24,3288,A,180
2019-03-24,3034,A,129
2019-03-24,323,A+,225
2019-03-24,3877,A,222
2019-03-24,8016,A,487
2019-03-24,8817,A,365
2019-03-24,1331,A+,409
2019-03-24,981,A+,249
2019-03-24,1204,A+,314
2019-03-24,473,A+,320
2019-03-24,5176,A+,258
2019-03-31,136,B,217
2019-03-31,1812,A,445
2019-03-31,630,B,411
2019-03-31,1452,A,250
2019-03-31,991,B,273
2019-03-31,1104,A+,254
2019-03-31,4947,A,406
2019-03-31,7358,A,223
2019-03-31,967,B,178
2019-03-31,611,B,416
2019-03-31,1305,B,271
2019-03-31,155,B,181
2019-03-31,4267,A,180
2019-03-31,2241,A,129
2019-03-31,313,A+,225
2019-03-31,3970,A,222
2019-03-31,7750,A,487
2019-03-31,10182,A,365
2019-03-31,30,A+,409
2019-03-31,899,A+,249
2019-03-31,29378,A+,320
2019-03-31,1734,A+,258
2019-04-07,972,B,217
2019-04-07,2169,A,445
2019-04-07,999,B,411
2019-04-07,3117,A,250
2019-04-07,641,B,273
2019-04-07,667,A+,254
2019-04-07,6194,A,406
2019-04-07,7348,A,223
2019-04-07,1128,B,178
2019-04-07,968,B,416
2019-04-07,1286,B,271
2019-04-07,67,B,181
2019-04-07,4888,A,180
2019-04-07,3013,A,129
2019-04-07,384,A+,225
2019-04-07,4870,A,222
2019-04-07,9643,A,487
2019-04-07,10639,A,365
2019-04-07,41,A+,409
2019-04-07,1081,A+,249
2019-04-07,2631,A+,320
2019-04-14,144,B,217
2019-04-14,2415,A,445
2019-04-14,1092,B,411
2019-04-14,2389,A,250
2019-04-14,655,B,273
2019-04-14,422,A+,254
2019-04-14,5932,A,406
2019-04-14,7778,A,223
2019-04-14,1154,B,178
2019-04-14,993,B,416
2019-04-14,1562,B,271
2019-04-14,58,B,181
2019-04-14,5367,A,180
2019-04-14,2992,A,129
2019-04-14,325,A+,225
2019-04-14,3885,A,222
2019-04-14,11528,A,487
2019-04-14,11124,A,365
2019-04-14,217,A+,409
2019-04-14,1018,A+,249
2019-04-14,1724,A+,258
2019-04-21,842,B,217
2019-04-21,3223,A,445
2019-04-21,915,B,411
2019-04-21,1729,A,250
2019-04-21,472,B,273
2019-04-21,392,A+,254
2019-04-21,2349,A,406
2019-04-21,4531,A,223
2019-04-21,469,B,178
2019-04-21,226,B,416
2019-04-21,1792,B,271
2019-04-21,662,B,181
2019-04-21,2228,A,180
2019-04-21,2040,A,129
2019-04-21,281,A+,225
2019-04-21,2597,A,222
2019-04-21,6525,A,487
2019-04-21,8692,A,365
2019-04-21,558,A+,409
2019-04-21,767,A+,249
2019-04-28,917,B,217
2019-04-28,3602,A,445
2019-04-28,1103,B,411
2019-04-28,2983,A,250
2019-04-28,1244,B,273
2019-04-28,452,A+,254
2019-04-28,5621,A,406
2019-04-28,9751,A,223
2019-04-28,541,B,178
2019-04-28,261,B,416
2019-04-28,1318,B,271
2019-04-28,482,B,181
2019-04-28,2018,A,180
2019-04-28,1405,A,129
2019-04-28,305,A+,225
2019-04-28,3604,A,222
2019-04-28,7924,A,487
2019-04-28,6729,A,365
2019-04-28,24,A+,409
2019-04-28,838,A+,249
2019-04-28,1200,A+,314
2019-04-28,2586,A+,258
2019-05-05,63,B,217
2019-05-05,1248,A,445
2019-05-05,1539,B,411
2019-05-05,3616,A,250
2019-05-05,794,B,273
2019-05-05,555,A+,254
2019-05-05,4916,A,406
2019-05-05,8683,A,223
2019-05-05,966,B,178
2019-05-05,558,B,416
2019-05-05,1720,B,271
2019-05-05,353,B,181
2019-05-05,2991,A,180
2019-05-05,4308,A,129
2019-05-05,339,A+,225
2019-05-05,4533,A,222
2019-05-05,7217,A,487
2019-05-05,14446,A,365
2019-05-05,648,A+,409
2019-05-05,937,A+,249
2019-05-05,1724,A+,258
2019-05-12,1967,B,217
2019-05-12,4265,A,445
2019-05-12,1084,B,411
2019-05-12,1624,A,250
2019-05-12,779,B,273
2019-05-12,537,A+,254
2019-05-12,5180,A,406
2019-05-12,7158,A,223
2019-05-12,807,B,178
2019-05-12,606,B,416
2019-05-12,1339,B,271
2019-05-12,588,B,181
2019-05-12,4061,A,180
2019-05-12,3173,A,129
2019-05-12,304,A+,225
2019-05-12,3754,A,222
2019-05-12,8649,A,487
2019-05-12,9395,A,365
2019-05-12,112,A+,409
2019-05-12,893,A+,249
2019-05-12,1724,A+,258
2019-05-19,578,B,217
2019-05-19,3443,A,445
2019-05-19,1386,B,411
2019-05-19,3070,A,250
2019-05-19,939,B,273
2019-05-19,725,A+,254
2019-05-19,4252,A,406
2019-05-19,8885,A,223
2019-05-19,896,B,178
2019-05-19,668,B,416
2019-05-19,1185,B,271
2019-05-19,478,B,181
2019-05-19,2671,A,180
2019-05-19,2589,A,129
2019-05-19,294,A+,225
2019-05-19,4300,A,222
2019-05-19,8482,A,487
2019-05-19,9946,A,365
2019-05-19,85,A+,409
2019-05-19,866,A+,249
2019-05-19,1724,A+,258
2019-05-26,1411,B,217
2019-05-26,2420,A,445
2019-05-26,810,B,411
2019-05-26,2078,A,250
2019-05-26,656,B,273
2019-05-26,952,A+,254
2019-05-26,6159,A,406
2019-05-26,8387,A,223
2019-05-26,802,B,178
2019-05-26,655,B,416
2019-05-26,2002,B,271
2019-05-26,259,B,181
2019-05-26,3727,A,180
2019-05-26,2699,A,129
2019-05-26,473,A+,225
2019-05-26,4109,A,222
2019-05-26,7536,A,487
2019-05-26,9648,A,365
2019-05-26,220,A+,409
2019-05-26,1031,A+,249
2019-06-02,727,B,217
2019-06-02,3318,A,445
2019-06-02,1527,B,411
2019-06-02,3751,A,250
2019-06-02,802,B,273
2019-06-02,710,A+,254
2019-06-02,7466,A,406
2019-06-02,10068,A,223
2019-06-02,926,B,178
2019-06-02,908,B,416
2019-06-02,2107,B,271
2019-06-02,372,B,181
2019-06-02,7137,A,180
2019-06-02,4813,A,129
2019-06-02,510,A+,225
2019-06-02,5716,A,222
2019-06-02,16497,A,487
2019-06-02,14458,A,365
2019-06-02,431,A+,409
2019-06-02,1643,A+,249
2019-06-02,3448,A+,258
2019-06-09,1564,B,217
2019-06-09,4577,A,445
2019-06-09,949,B,411
2019-06-09,2814,A,250
2019-06-09,1244,B,273
2019-06-09,733,A+,254
2019-06-09,3684,A,406
2019-06-09,8084,A,223
2019-06-09,936,B,178
2019-06-09,1060,B,416
2019-06-09,2532,B,271
2019-06-09,143,B,181
2019-06-09,2010,A,180
2019-06-09,2095,A,129
2019-06-09,474,A+,225
2019-06-09,4418,A,222
2019-06-09,7719,A,487
2019-06-09,12766,A,365
2019-06-09,26,A+,409
2019-06-09,1598,A+,249
2019-06-16,1650,B,217
2019-06-16,2646,A,445
2019-06-16,1216,B,411
2019-06-16,2826,A,250
2019-06-16,976,B,273
2019-06-16,585,A+,254
2019-06-16,7197,A,406
2019-06-16,10403,A,223
2019-06-16,861,B,178
2019-06-16,711,B,416
2019-06-16,2225,B,271
2019-06-16,248,B,181
2019-06-16,2479,A,180
2019-06-16,4455,A,129
2019-06-16,328,A+,225
2019-06-16,4039,A,222
2019-06-16,6644,A,487
2019-06-16,10883,A,365
2019-06-16,157,A+,409
2019-06-16,1479,A+,249
2019-06-16,4310,A+,258
2019-06-23,1515,B,217
2019-06-23,6311,A,445
2019-06-23,625,B,411
2019-06-23,3463,A,250
2019-06-23,830,B,273
2019-06-23,385,A+,254
2019-06-23,5829,A,406
2019-06-23,10764,A,223
2019-06-23,693,B,178
2019-06-23,682,B,416
2019-06-23,2240,B,271
2019-06-23,372,B,181
2019-06-23,6705,A,180
2019-06-23,3744,A,129
2019-06-23,377,A+,225
2019-06-23,4529,A,222
2019-06-23,10644,A,487
2019-06-23,9323,A,365
2019-06-23,46,A+,409
2019-06-23,1014,A+,249
2019-06-23,1724,A+,258
2019-06-30,308,B,217
2019-06-30,4770,A,445
2019-06-30,1828,B,411
2019-06-30,2191,A,250
2019-06-30,477,B,273
2019-06-30,541,A+,254
2019-06-30,6868,A,406
2019-06-30,9610,A,223
2019-06-30,729,B,178
2019-06-30,641,B,416
2019-06-30,2208,B,271
2019-06-30,605,B,181
2019-06-30,1951,A,180
2019-06-30,3690,A,129
2019-06-30,381,A+,225
2019-06-30,4629,A,222
2019-06-30,4597,A,487
2019-06-30,12547,A,365
2019-06-30,163,A+,409
2019-06-30,965,A+,249
2019-06-30,1724,A+,258
2019-07-07,1736,B,217
2019-07-07,2443,A,445
2019-07-07,1249,B,411
2019-07-07,4024,A,250
2019-07-07,1096,B,273
2019-07-07,539,A+,254
2019-07-07,7173,A,406
2019-07-07,10665,A,223
2019-07-07,1036,B,178
2019-07-07,385,B,416
2019-07-07,2053,B,271
2019-07-07,165,B,181
2019-07-07,2877,A,180
2019-07-07,4232,A,129
2019-07-07,373,A+,225
2019-07-07,4558,A,222
2019-07-07,8359,A,487
2019-07-07,13415,A,365
2019-07-07,790,A+,409
2019-07-07,1075,A+,249
2019-07-07,3448,A+,258
2019-07-14,1323,B,217
2019-07-14,4869,A,445
2019-07-14,1687,B,411
2019-07-14,2831,A,250
2019-07-14,2010,B,273
2019-07-14,514,A+,254
2019-07-14,5011,A,406
2019-07-14,10251,A,223
2019-07-14,848,B,178
2019-07-14,725,B,416
2019-07-14,2406,B,271
2019-07-14,345,B,181
2019-07-14,4312,A,180
2019-07-14,1263,A,129
2019-07-14,400,A+,225
2019-07-14,4913,A,222
2019-07-14,6848,A,487
2019-07-14,10370,A,365
2019-07-14,179,A+,409
2019-07-14,942,A+,249
2019-07-14,1724,A+,258
2019-07-21,1061,B,217
2019-07-21,6730,A,445
2019-07-21,920,B,411
2019-07-21,4106,A,250
2019-07-21,1107,B,273
2019-07-21,554,A+,254
2019-07-21,5813,A,406
2019-07-21,8601,A,223
2019-07-21,800,B,178
2019-07-21,612,B,416
2019-07-21,3500,B,271
2019-07-21,527,B,181
2019-07-21,2040,A,180
2019-07-21,2635,A,129
2019-07-21,437,A+,225
2019-07-21,4074,A,222
2019-07-21,6209,A,487
2019-07-21,8864,A,365
2019-07-21,87,A+,409
2019-07-21,4137,A+,249
2019-07-21,1724,A+,258
2019-07-28,1474,B,217
2019-07-28,1245,A,445
2019-07-28,1249,B,411
2019-07-28,3600,A,250
2019-07-28,1103,B,273
2019-07-28,538,A+,254
2019-07-28,16254,A,406
2019-07-28,25902,A,223
2019-07-28,1238,B,178
2019-07-28,979,B,416
2019-07-28,2794,B,271
2019-07-28,408,B,181
2019-07-28,11082,A,180
2019-07-28,4762,A,129
2019-07-28,563,A+,225
2019-07-28,5759,A,222
2019-07-28,21851,A,487
2019-07-28,31566,A,365
2019-07-28,512,A+,409
2019-07-28,1701,A+,249
2019-07-28,2586,A+,258
2019-08-04,105,B,217
2019-08-04,263,A,445
2019-08-04,469,B,411
2019-08-04,2200,A,250
2019-08-04,28,B,273
2019-08-04,456,A+,254
2019-08-04,2139,A,406
2019-08-04,3259,A,223
2019-08-04,385,B,178
2019-08-04,198,B,416
2019-08-04,2007,B,271
2019-08-04,634,B,181
2019-08-04,1146,A,180
2019-08-04,3064,A,129
2019-08-04,382,A+,225
2019-08-04,3300,A,222
2019-08-04,2424,A,487
2019-08-04,3791,A,365
2019-08-04,14,A+,409
2019-08-04,569,A+,249
2019-08-04,862,A+,258
2019-08-11,515,B,217
2019-08-11,4708,A,445
2019-08-11,928,B,411
2019-08-11,3318,A,250
2019-08-11,68,B,273
2019-08-11,482,A+,254
2019-08-11,2420,A,406
2019-08-11,6673,A,223
2019-08-11,613,B,178
2019-08-11,520,B,416
2019-08-11,2763,B,271
2019-08-11,181,B,181
2019-08-11,1744,A,180
2019-08-11,1399,A,129
2019-08-11,390,A+,225
2019-08-11,3358,A,222
2019-08-11,4951,A,487
2019-08-11,9123,A,365
2019-08-11,39,A+,409
2019-08-11,826,A+,249
2019-08-11,862,A+,258
2019-08-18,1437,B,217
2019-08-18,3088,A,445
2019-08-18,1088,B,411
2019-08-18,3327,A,250
2019-08-18,384,B,273
2019-08-18,457,A+,254
2019-08-18,7495,A,406
2019-08-18,12070,A,223
2019-08-18,813,B,178
2019-08-18,539,B,416
2019-08-18,2174,B,271
2019-08-18,339,B,181
2019-08-18,2564,A,180
2019-08-18,4519,A,129
2019-08-18,372,A+,225
2019-08-18,4312,A,222
2019-08-18,7522,A,487
2019-08-18,9556,A,365
2019-08-18,826,A+,409
2019-08-18,838,A+,249
2019-08-25,1109,B,217
2019-08-25,2721,A,445
2019-08-25,937,B,411
2019-08-25,2801,A,250
2019-08-25,485,B,273
2019-08-25,501,A+,254
2019-08-25,5404,A,406
2019-08-25,7444,A,223
2019-08-25,829,B,178
2019-08-25,330,B,416
2019-08-25,1751,B,271
2019-08-25,335,B,181
2019-08-25,4900,A,180
2019-08-25,2085,A,129
2019-08-25,278,A+,225
2019-08-25,4162,A,222
2019-08-25,12362,A,487
2019-08-25,11384,A,365
2019-08-25,97,A+,409
2019-08-25,1166,A+,249
2019-08-25,862,A+,258
2019-09-01,896,B,217
2019-09-01,3707,A,445
2019-09-01,767,B,411
2019-09-01,2639,A,250
2019-09-01,486,B,273
2019-09-01,695,A+,254
2019-09-01,5319,A,406
2019-09-01,9573,A,223
2019-09-01,932,B,178
2019-09-01,567,B,416
2019-09-01,1640,B,271
2019-09-01,2283,B,181
2019-09-01,1857,A,180
2019-09-01,4433,A,129
2019-09-01,410,A+,225
2019-09-01,4456,A,222
2019-09-01,2935,A,487
2019-09-01,10874,A,365
2019-09-01,791,A+,409
2019-09-01,1706,A+,249
2019-09-01,1724,A+,258
2019-09-08,945,B,217
2019-09-08,969,A,445
2019-09-08,1374,B,411
2019-09-08,2077,A,250
2019-09-08,634,B,273
2019-09-08,561,A+,254
2019-09-08,6525,A,406
2019-09-08,9530,A,223
2019-09-08,521,B,178
2019-09-08,730,B,416
2019-09-08,1916,B,271
2019-09-08,4092,B,181
2019-09-08,1864,A,180
2019-09-08,2127,A,129
2019-09-08,276,A+,225
2019-09-08,4327,A,222
2019-09-08,5826,A,487
2019-09-08,11558,A,365
2019-09-08,54,A+,409
2019-09-08,1351,A+,249
2019-09-08,862,A+,258
2019-09-15,263,B,217
2019-09-15,3504,A,445
2019-09-15,782,B,411
2019-09-15,1854,A,250
2019-09-15,331,B,273
2019-09-15,564,A+,254
2019-09-15,4411,A,406
2019-09-15,9126,A,223
2019-09-15,820,B,178
2019-09-15,311,B,416
2019-09-15,1423,B,271
2019-09-15,3010,B,181
2019-09-15,3700,A,180
2019-09-15,3205,A,129
2019-09-15,310,A+,225
2019-09-15,3478,A,222
2019-09-15,8733,A,487
2019-09-15,10780,A,365
2019-09-15,25,A+,409
2019-09-15,1015,A+,249
2019-09-15,1724,A+,258
2019-09-22,496,B,217
2019-09-22,1677,A,445
2019-09-22,309,B,411
2019-09-22,2016,A,250
2019-09-22,465,B,273
2019-09-22,486,A+,254
2019-09-22,4478,A,406
2019-09-22,8784,A,223
2019-09-22,651,B,178
2019-09-22,687,B,416
2019-09-22,863,B,271
2019-09-22,3656,B,181
2019-09-22,4170,A,180
2019-09-22,2321,A,129
2019-09-22,339,A+,225
2019-09-22,4225,A,222
2019-09-22,7380,A,487
2019-09-22,11827,A,365
2019-09-22,490,A+,409
2019-09-22,1332,A+,249
2019-09-29,787,B,217
2019-09-29,2735,A,445
2019-09-29,923,B,411
2019-09-29,2477,A,250
2019-09-29,168,B,273
2019-09-29,448,A+,254
2019-09-29,6416,A,406
2019-09-29,11662,A,223
2019-09-29,749,B,178
2019-09-29,450,B,416
2019-09-29,1452,B,271
2019-09-29,3623,B,181
2019-09-29,3166,A,180
2019-09-29,3633,A,129
2019-09-29,333,A+,225
2019-09-29,3553,A,222
2019-09-29,6944,A,487
2019-09-29,9392,A,365
2019-09-29,38,A+,409
2019-09-29,2354,A+,249
2019-09-29,1724,A+,258
2019-10-06,87,B,217
2019-10-06,1544,A,445
2019-10-06,613,B,411
2019-10-06,2168,A,250
2019-10-06,618,B,273
2019-10-06,531,A+,254
2019-10-06,4299,A,406
2019-10-06,6263,A,223
2019-10-06,1033,B,178
2019-10-06,610,B,416
2019-10-06,1751,B,271
2019-10-06,4084,B,181
2019-10-06,2723,A,180
2019-10-06,2020,A,129
2019-10-06,309,A+,225
2019-10-06,5268,A,222
2019-10-06,8358,A,487
2019-10-06,10596,A,365
2019-10-06,196,A+,409
2019-10-06,1231,A+,249
2019-10-06,1724,A+,258
2019-10-13,961,B,217
2019-10-13,2668,A,445
2019-10-13,1383,B,411
2019-10-13,2033,A,250
2019-10-13,617,B,273
2019-10-13,511,A+,254
2019-10-13,3930,A,406
2019-10-13,7820,A,223
2019-10-13,634,B,178
2019-10-13,251,B,416
2019-10-13,1504,B,271
2019-10-13,4075,B,181
2019-10-13,2654,A,180
2019-10-13,1858,A,129
2019-10-13,417,A+,225
2019-10-13,3302,A,222
2019-10-13,6236,A,487
2019-10-13,9080,A,365
2019-10-13,30,A+,409
2019-10-13,768,A+,249
2019-10-13,2586,A+,258
2019-10-20,671,B,217
2019-10-20,2633,A,445
2019-10-20,1381,B,411
2019-10-20,2161,A,250
2019-10-20,788,B,273
2019-10-20,499,A+,254
2019-10-20,6760,A,406
2019-10-20,6649,A,223
2019-10-20,798,B,178
2019-10-20,697,B,416
2019-10-20,1442,B,271
2019-10-20,3104,B,181
2019-10-20,3072,A,180
2019-10-20,2171,A,129
2019-10-20,286,A+,225
2019-10-20,3392,A,222
2019-10-20,8298,A,487
2019-10-20,8819,A,365
2019-10-20,188,A+,409
2019-10-20,1466,A+,249
2019-10-20,3448,A+,258
2019-10-27,371,B,217
2019-10-27,1684,A,445
2019-10-27,626,B,411
2019-10-27,2630,A,250
2019-10-27,322,B,273
2019-10-27,591,A+,254
2019-10-27,4391,A,406
2019-10-27,9120,A,223
2019-10-27,804,B,178
2019-10-27,451,B,438
2019-10-27,578,B,416
2019-10-27,1305,B,271
2019-10-27,2525,B,181
2019-10-27,3705,A,180
2019-10-27,3624,A,129
2019-10-27,299,A+,225
2019-10-27,3645,A,222
2019-10-27,6853,A,487
2019-10-27,11420,A,365
2019-10-27,112,A+,409
2019-10-27,1077,A+,249
2019-11-03,866,B,217
2019-11-03,1891,A,445
2019-11-03,952,B,411
2019-11-03,1883,A,250
2019-11-03,469,B,273
2019-11-03,524,A+,254
2019-11-03,4570,A,406
2019-11-03,6619,A,223
2019-11-03,657,B,178
2019-11-03,54,B,438
2019-11-03,484,B,416
2019-11-03,1340,B,271
2019-11-03,2777,B,181
2019-11-03,3959,A,180
2019-11-03,2124,A,129
2019-11-03,387,A+,225
2019-11-03,3589,A,222
2019-11-03,9620,A,487
2019-11-03,8835,A,365
2019-11-03,490,A+,409
2019-11-03,809,A+,249
2019-11-03,4310,A+,258
2019-11-10,509,B,217
2019-11-10,1611,A,445
2019-11-10,1073,B,411
2019-11-10,2166,A,250
2019-11-10,613,B,273
2019-11-10,452,A+,254
2019-11-10,3055,A,406
2019-11-10,7748,A,223
2019-11-10,654,B,178
2019-11-10,341,B,438
2019-11-10,592,B,416
2019-11-10,1452,B,271
2019-11-10,2637,B,181
2019-11-10,3573,A,180
2019-11-10,2206,A,129
2019-11-10,235,A+,225
2019-11-10,3195,A,222
2019-11-10,8850,A,487
2019-11-10,7558,A,365
2019-11-10,85,A+,409
2019-11-10,900,A+,249
2019-11-10,1724,A+,258
2019-11-17,470,B,217
2019-11-17,491,A,445
2019-11-17,613,B,411
2019-11-17,1560,A,250
2019-11-17,616,B,273
2019-11-17,524,A+,254
2019-11-17,4672,A,406
2019-11-17,6611,A,223
2019-11-17,623,B,178
2019-11-17,1803,B,438
2019-11-17,462,B,416
2019-11-17,1261,B,271
2019-11-17,1996,B,181
2019-11-17,1932,A,180
2019-11-17,1722,A,129
2019-11-17,204,A+,225
2019-11-17,3253,A,222
2019-11-17,4437,A,487
2019-11-17,12708,A,365
2019-11-17,83,A+,409
2019-11-17,980,A+,249
2019-11-24,331,B,217
2019-11-24,1159,A,445
2019-11-24,774,B,411
2019-11-24,1862,A,250
2019-11-24,322,B,273
2019-11-24,617,A+,254
2019-11-24,5564,A,406
2019-11-24,8747,A,223
2019-11-24,808,B,178
2019-11-24,1754,B,438
2019-11-24,721,B,416
2019-11-24,1339,B,271
2019-11-24,2013,B,181
2019-11-24,4407,A,180
2019-11-24,4814,A,129
2019-11-24,144,A+,225
2019-11-24,4592,A,222
2019-11-24,12963,A,487
2019-11-24,10335,A,365
2019-11-24,178,A+,409
2019-11-24,853,A+,249
2019-11-24,4310,A+,258
2019-12-01,682,B,217
2019-12-01,923,A,445
2019-12-01,624,B,411
2019-12-01,367,A,250
2019-12-01,464,B,273
2019-12-01,529,A+,254
2019-12-01,4947,A,406
2019-12-01,8420,A,223
2019-12-01,532,B,178
2019-12-01,4158,B,438
2019-12-01,641,B,416
2019-12-01,1325,B,271
2019-12-01,3168,B,181
2019-12-01,6185,A,180
2019-12-01,1190,A,129
2019-12-01,659,A+,225
2019-12-01,3900,A,222
2019-12-01,10117,A,487
2019-12-01,12289,A,365
2019-12-01,18,A+,409
2019-12-01,988,A+,249
2019-12-08,282,B,217
2019-12-08,2234,A,445
2019-12-08,624,B,411
2019-12-08,3698,A,250
2019-12-08,619,B,273
2019-12-08,468,A+,254
2019-12-08,4444,A,406
2019-12-08,6639,A,223
2019-12-08,1038,B,178
2019-12-08,3013,B,438
2019-12-08,666,B,416
2019-12-08,1198,B,271
2019-12-08,1564,B,181
2019-12-08,1779,A,180
2019-12-08,2923,A,129
2019-12-08,174,A+,225
2019-12-08,2897,A,222
2019-12-08,6744,A,487
2019-12-08,12406,A,365
2019-12-08,90,A+,409
2019-12-08,689,A+,249
2019-12-15,950,B,217
2019-12-15,1799,A,445
2019-12-15,1867,B,411
2019-12-15,2244,A,250
2019-12-15,642,B,273
2019-12-15,744,A+,254
2019-12-15,7765,A,406
2019-12-15,13744,A,223
2019-12-15,1051,B,178
2019-12-15,6724,B,438
2019-12-15,1743,B,416
2019-12-15,1833,B,271
2019-12-15,1802,B,181
2019-12-15,5611,A,180
2019-12-15,5750,A,129
2019-12-15,573,A+,225
2019-12-15,5139,A,222
2019-12-15,15685,A,487
2019-12-15,17261,A,365
2019-12-15,136,A+,409
2019-12-15,1233,A+,249
2019-12-22,723,B,217
2019-12-22,2530,A,445
2019-12-22,614,B,411
2019-12-22,922,A,250
2019-12-22,778,B,273
2019-12-22,278,A+,254
2019-12-22,4541,A,406
2019-12-22,4883,A,223
2019-12-22,715,B,178
2019-12-22,1177,B,438
2019-12-22,1199,B,416
2019-12-22,1102,B,271
2019-12-22,3332,B,181
2019-12-22,3296,A,180
2019-12-22,981,A,129
2019-12-22,199,A+,225
2019-12-22,2171,A,222
2019-12-22,7154,A,487
2019-12-22,6207,A,365
2019-12-22,261,A+,409
2019-12-22,1182,A+,249
2019-12-29,267,B,217
2019-12-29,2367,A,445
2019-12-29,1219,B,411
2019-12-29,2910,A,250
2019-12-29,313,B,273
2019-12-29,272,A+,254
2019-12-29,3704,A,406
2019-12-29,7564,A,223
2019-12-29,370,B,178
2019-12-29,2258,B,438
2019-12-29,178,B,416
2019-12-29,1339,B,271
2019-12-29,1580,B,181
2019-12-29,1975,A,180
2019-12-29,2421,A,129
2019-12-29,210,A+,225
2019-12-29,1877,A,222
2019-12-29,3536,A,487
2019-12-29,7282,A,365
2019-12-29,535,A+,409
2019-12-29,433,A+,249
2020-01-05,1093,B,217
2020-01-05,2112,A,445
2020-01-05,1230,B,411
2020-01-05,2755,A,250
2020-01-05,467,B,273
2020-01-05,485,A+,254
2020-01-05,6278,A,406
2020-01-05,8406,A,223
2020-01-05,645,B,178
2020-01-05,974,B,438
2020-01-05,531,B,416
2020-01-05,1828,B,271
2020-01-05,2590,B,181
2020-01-05,1212,A,180
2020-01-05,1176,A,129
2020-01-05,186,A+,225
2020-01-05,2779,A,222
2020-01-05,9139,A,487
2020-01-05,10789,A,365
2020-01-05,70,A+,409
2020-01-05,460,A+,249
2020-01-12,596,B,217
2020-01-12,3209,A,445
2020-01-12,1076,B,411
2020-01-12,2489,A,250
2020-01-12,619,B,273
2020-01-12,324,A+,254
2020-01-12,4181,A,406
2020-01-12,8313,A,223
2020-01-12,672,B,178
2020-01-12,1114,B,438
2020-01-12,484,B,416
2020-01-12,784,B,271
2020-01-12,455,B,181
2020-01-12,3239,A,180
2020-01-12,2495,A,129
2020-01-12,247,A+,225
2020-01-12,3938,A,222
2020-01-12,6713,A,487
2020-01-12,13100,A,365
2020-01-12,86,A+,409
2020-01-12,462,A+,249
2020-01-19,539,B,217
2020-01-19,1321,A,445
2020-01-19,1226,B,411
2020-01-19,1084,A,250
2020-01-19,460,B,273
2020-01-19,512,A+,254
2020-01-19,5466,A,406
2020-01-19,9758,A,223
2020-01-19,745,B,178
2020-01-19,2824,B,438
2020-01-19,607,B,416
2020-01-19,1066,B,271
